srcIP,destIP,srcMAC,destMAC,srcPort,destPort,isSYN,isRST,isACK,isFIN,isPSH,packetLen
/74.125.169.203,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),44446 (unknown),false,false,true,false,false,false,1500
/74.125.169.203,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),44446 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/74.125.169.203,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,44446 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/74.125.169.203,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),44446 (unknown),false,false,true,false,false,false,1500
/74.125.169.203,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),44446 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/74.125.169.203,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,44446 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/74.125.169.203,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),44446 (unknown),false,false,true,false,false,true,846
/172.16.83.127,/74.125.169.203,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,44446 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,true,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,true,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,true,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,true,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,true,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,true,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,true,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
/172.16.83.127,/180.149.60.76,e8:de:27:12:cd:0b,44:31:92:7d:8d:a6,59186 (unknown),443 (HTTPS),false,false,true,false,false,false,40
/180.149.60.76,/172.16.83.127,44:31:92:7d:8d:a6,e8:de:27:12:cd:0b,443 (HTTPS),59186 (unknown),false,false,true,false,false,false,1500
